Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   25.33 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   24.29 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   25.75 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   25.87 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   25.71 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   24.84 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   26.46 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   24.71 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   26.55 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   26.55 ,         1448.0
India ,Maize            ,1994 ,      14480 ,                         1083 ,         61357.0  ,   25.95 ,         1448.0
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.75 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.74 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.03 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   24.29 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.22 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.33 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.87 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.54 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   27.07 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.01 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.92 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.33 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   24.29 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.75 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.87 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.71 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   24.84 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.46 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   24.71 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.55 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   26.55 ,        16610.1
India ,Potatoes         ,1994 ,     166101 ,                         1083 ,         61357.0  ,   25.95 ,        16610.1
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.75 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.74 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.03 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   24.29 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.22 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.33 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.87 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.54 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   27.07 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.01 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.92 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.33 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   24.29 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.75 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.87 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.71 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   24.84 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.46 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   24.71 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.55 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   26.55 ,         2864.5
India ,"""Rice Paddy""" ,1994 ,      28645 ,                         1083 ,         61357.0  ,   25.95 ,         2864.5
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.75 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.74 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.03 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   24.29 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.22 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.33 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.87 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.54 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   27.07 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.01 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.92 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.33 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   24.29 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.75 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.87 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.71 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   24.84 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.46 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   24.71 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.55 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   26.55 ,          778.6
India ,Sorghum          ,1994 ,       7786 ,                         1083 ,         61357.0  ,   25.95 ,          778.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.75 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.74 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.03 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   24.29 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.22 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.33 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.87 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.54 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   27.07 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.01 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.92 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.33 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   24.29 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.75 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.87 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.71 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   24.84 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.46 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   24.71 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.55 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   26.55 ,          910.6
India ,Soybeans         ,1994 ,       9106 ,                         1083 ,         61357.0  ,   25.95 ,          910.6
