Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     11538, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.15,          2559.0
     11539, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    24.04,          2559.0
     11540, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.44,          2559.0
     11541, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.73,          2559.0
     11542, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.92,          2559.0
     11543, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.62,          2559.0
     11544, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    27.24,          2559.0
     11545, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.5 ,          2559.0
     11546, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.13,          2559.0
     11547, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.55,          2559.0
     11548, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    24.04,          2559.0
     11549, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.04,          2559.0
     11550, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.92,          2559.0
     11551, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.76,          2559.0
     11552, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    25.24,          2559.0
     11553, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.72,          2559.0
     11554, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    24.64,          2559.0
     11555, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    27.03,          2559.0
     11556, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    27.03,          2559.0
     11557, India, Wheat         , 1995,       25590,                        1083.0,          61257.0 ,    26.01,          2559.0
     11558, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.63,         23852.8
     11559, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    27.06,         23852.8
     11560, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    26.1 ,         23852.8
     11561, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    23.81,         23852.8
     11562, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.41,         23852.8
     11563, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.9 ,         23852.8
     11564, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.55,         23852.8
     11565, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    26.65,         23852.8
     11566, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    27.37,         23852.8
     11567, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.55,         23852.8
     11568, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.79,         23852.8
     11569, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.31,         23852.8
     11570, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    23.81,         23852.8
     11571, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    26.46,         23852.8
     11572, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.55,         23852.8
     11573, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.75,         23852.8
     11574, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.34,         23852.8
     11575, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    26.64,         23852.8
     11576, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    24.78,         23852.8
     11577, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    27.01,         23852.8
     11578, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    27.01,         23852.8
     11579, India, Cassava       , 1996,      238528,                        1083.0,          56114.0 ,    25.99,         23852.8
     11580, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.63,          1709.4
     11581, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    27.06,          1709.4
     11582, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    26.1 ,          1709.4
     11583, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    23.81,          1709.4
     11584, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.41,          1709.4
     11585, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.9 ,          1709.4
     11586, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.55,          1709.4
     11587, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    26.65,          1709.4
     11588, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    27.37,          1709.4
     11589, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.55,          1709.4
     11590, India, Maize         , 1996,       17094,                        1083.0,          56114.0 ,    25.79,          1709.4
